Frame,Distance,Obj1_Dir_X,Obj1_Dir_Y,Obj1_Dir_Z,Obj2_Dir_X,Obj2_Dir_Y,Obj2_Dir_Z
1,4.000312,0,0,0,0,0,0
2,4.326951,0,-1,0,0,0,0
3,4.336545,0,0,0,0,1,0
4,4.336545,0,0,0,0,0,0
5,4.336545,0,0,0,0,0,0
6,4.326951,0,1,0,0,0,0
7,4.326951,0,0,0,0,0,0
8,4.326951,0,0,0,0,0,0
9,4.326951,0,0,0,0,0,0
10,4.326951,0,0,0,0,0,0
11,4.326951,0,0,0,0,0,0
12,4.326951,0,0,0,0,0,0
13,4.326951,0,0,0,0,0,0
14,4.326951,0,0,0,0,0,0
15,4.326951,0,0,0,0,0,0
16,4.326951,0,0,0,0,0,0
17,4.326951,0,0,0,0,0,0
18,4.326951,0,0,0,0,0,0
19,4.326951,0,0,0,0,0,0
20,4.326951,0,0,0,0,0,0
21,4.326951,0,0,0,0,0,0
22,4.326951,0,0,0,0,0,0
23,4.326951,0,0,0,0,0,0
24,4.326951,0,0,0,0,0,0
25,4.326951,0,0,0,0,0,0
26,4.326951,0,0,0,0,0,0
27,4.326951,0,0,0,0,0,0
28,4.326951,0,0,0,0,0,0
29,4.326951,0,0,0,0,0,0
30,4.326951,0,0,0,0,0,0
31,4.326951,0,0,0,0,0,0
32,4.326951,0,0,0,0,0,0
33,4.326951,0,0,0,0,0,0
34,4.326951,0,0,0,0,0,0
35,4.326951,0,0,0,0,0,0
36,4.326951,0,0,0,0,0,0
37,4.326951,0,0,0,0,0,0
38,4.326951,0,0,0,0,0,0
39,4.326951,0,0,0,0,0,0
40,4.326951,0,0,0,0,0,0
41,4.326951,0,0,0,0,0,0
42,4.326951,0,0,0,0,0,0
43,4.326951,0,0,0,0,0,0
44,4.326951,0,0,0,0,0,0
45,4.326951,0,0,0,0,0,0
46,4.326951,0,0,0,0,0,0
47,4.326951,0,0,0,0,0,0
48,4.326951,0,0,0,0,0,0
49,4.326951,0,0,0,0,0,0
50,4.326951,0,0,0,0,0,0
51,4.326951,0,0,0,0,0,0
52,4.326951,0,0,0,0,0,0
53,4.326951,0,0,0,0,0,0
54,4.326951,0,0,0,0,0,0
55,4.326951,0,0,0,0,0,0
56,4.326951,0,0,0,0,0,0
57,4.326951,0,0,0,0,0,0
58,4.326951,0,0,0,0,0,0
59,4.326951,0,0,0,0,0,0
60,4.326951,0,0,0,0,0,0
61,4.326951,0,0,0,0,0,0
62,4.326951,0,0,0,0,0,0
63,4.326951,0,0,0,0,0,0
64,4.326951,0,0,0,0,0,0
65,4.326951,0,0,0,0,0,0
66,4.326951,0,0,0,0,0,0
67,4.326951,0,0,0,0,0,0
68,4.326951,0,0,0,0,0,0
69,4.326951,0,0,0,0,0,0
70,4.326951,0,0,0,0,0,0
71,4.326951,0,0,0,0,0,0
72,4.326951,0,0,0,0,0,0
73,4.326951,0,0,0,0,0,0
74,4.326951,0,0,0,0,0,0
75,4.326951,0,0,0,0,0,0
76,4.326951,0,0,0,0,0,0
77,4.326951,0,0,0,0,0,0
78,4.326951,0,0,0,0,0,0
79,4.326951,0,0,0,0,0,0
80,4.326951,0,0,0,0,0,0
81,4.326951,0,0,0,0,0,0
82,4.326951,0,0,0,0,0,0
83,4.326951,0,0,0,0,0,0
84,4.326951,0,0,0,0,0,0
85,4.326951,0,0,0,0,0,0
86,4.326951,0,0,0,0,0,0
87,4.326951,0,0,0,0,0,0
88,4.326951,0,0,0,0,0,0
89,4.326951,0,0,0,0,0,0
90,4.326951,0,0,0,0,0,0
91,4.326951,0,0,0,0,0,0
92,4.326951,0,0,0,0,0,0
93,4.326951,0,0,0,0,0,0
94,4.326951,0,0,0,0,0,0
95,4.326951,0,0,0,0,0,0
